user_prompt,reference,hypothesis,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,granular_bleu_score
Ensure the `recipient_email` column contains valid email formats and that there are no duplicate entries.,"expect_column_values_to_match_regex(column=""recipient_email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$""),expect_column_values_to_be_unique(column=""recipient_email"")","expect_column_values_to_match_regex(column=""recipient_email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$""),expect_column_values_to_be_unique(column=""recipient_email"")",1.0,1.0,1.0,100.00000000000004
For field 'enrollment_date': Ensure this field is required (not null). Ensure the field matches the type 'date'. Ensure no duplicate dates exist for the same student.,"expect_column_to_exist(column=""enrollment_date""),expect_column_values_to_not_be_null(column=""enrollment_date""),expect_column_values_to_be_of_type(column=""enrollment_date"", type_=""date""),expect_select_column_values_to_be_unique_within_record(column=""enrollment_date"")","expect_column_to_exist(column=""enrollment_date""),expect_column_values_to_not_be_null(column=""enrollment_date""),expect_column_values_to_be_of_type(column=""enrollment_date"", type_=""date""),expect_compound_columns_to_be_unique(column_A=""enrollment_date"", column_B=""student_id"")",0.8809523809523809,0.7804878048780488,0.8809523809523809,81.59556609768707
Ensure that the `last_updated` column has values that can be parsed to datetime and are not null.,"expect_column_to_exist(column=""last_updated""),expect_column_values_to_be_dateutil_parseable(column=""last_updated""),expect_column_values_to_not_be_null(column=""last_updated"")","expect_column_values_to_not_be_null(column=""last_updated""),expect_column_values_to_be_of_type(column=""last_updated"", type_=""datetime"")",0.7346938775510203,0.6808510638297872,0.6530612244897959,65.2936046107023
"For the `attachment_type` field: Ensure values match the specified set of allowed types: `['image/jpeg', 'application/pdf', 'text/plain']`.","expect_column_values_to_be_in_set(column=""attachment_type"", value_set=['image/jpeg', 'application/pdf', 'text/plain'])","expect_column_values_to_be_in_set(column=""attachment_type"", value_set=['image/jpeg', 'application/pdf', 'text/plain'])",1.0,1.0,1.0,100.00000000000004
Ensure that the `product_description` string lengths do not exceed 500 characters and include at least one bullet point.,"expect_column_value_lengths_to_be_between(column=""product_description"", min_value=0, max_value=500),expect_column_values_to_match_regex(column=""product_description"", regex=r""\bullet"")","expect_column_value_lengths_to_be_between(column=""product_description"", min_value=1, max_value=500),expect_column_values_to_match_regex(column=""product_description"", regex=r""^\.\.\.\*\.*\.*"")  # Adding a regular expression for the bullet points.",0.8571428571428572,0.7868852459016393,0.8571428571428572,66.42739526243393
For field 'experiment_date': Ensure the field matches the type 'date'. Validate that all entries in (experiment_date) are in the format 'YYYY-MM-DD'. Ensure this field exists.,"expect_column_to_exist(column=""experiment_date""),expect_column_values_to_be_of_type(column=""experiment_date"", type_=""date""),expect_column_values_to_match_strftime_format(column=""experiment_date"", strftime_format=""%Y-%m-%d"")","expect_column_to_exist(column=""experiment_date""),expect_column_values_to_be_of_type(column=""experiment_date"", type_=""date""),expect_column_values_to_match_strftime_format(column=""experiment_date"", strftime_format=""%Y-%m-%d"")",1.0,1.0,1.0,100.00000000000004
Check that the `last_updated` datetime values are not older than 30 days from the current date.,"expect_column_values_to_be_dateutil_parseable(column=""last_updated""),expect_column_values_to_be_between(column=""last_updated"", min_value=""2023-09-28"", max_value=""2023-10-28"")","expect_column_values_to_be_between(column=""last_updated"", min_value=""2023-07-25 00:00:00"", max_value=""2023-08-25 00:00:00"")",0.5555555555555556,0.5,0.5555555555555556,50.990192861935235
Ensure that the `vehicle_id` column contains values that match the defined set of active vehicle IDs.,"expect_column_values_to_be_in_set(column=""vehicle_id"", value_set=active_vehicle_ids)","expect_column_values_to_be_in_set(column=""vehicle_id"", value_set=active_vehicles)",0.9655172413793104,0.962962962962963,0.9655172413793104,87.74160051033415
Validate that the `comment_count` column values reflect a distribution with a p-value greater than 0.05 in the Kolmogorov-Smirnov test.,"expect_column_parameterized_distribution_ks_test_p_value_to_be_greater_than(column=""comment_count"", threshold=0.05)","expect_column_parameterized_distribution_ks_test_p_value_to_be_greater_than(column=""comment_count"", threshold=0.05)",1.0,1.0,1.0,100.00000000000004
Ensure the `last_updated` column does not contain future dates.,"expect_column_values_to_be_less_than(column=""last_updated"", value=""CURRENT_TIMESTAMP"")","expect_column_values_to_be_in_set(column=""last_updated"", value_set=[date for date in last_updated if date <= datetime.datetime.now()])",0.5,0.4117647058823529,0.5,38.77508167878377
Verify that the `results` column contains valid JSON objects conforming to the specified JSON schema.,"expect_column_values_to_match_json_schema(column=""results"", json_schema=your_json_schema_here)","expect_column_values_to_match_json_schema(column=""results"")",0.7499999999999999,0.7272727272727273,0.7499999999999999,52.57325980511512
For field 'salary': Ensure the field matches the type 'decimal'. Ensure values in (salary) are greater than zero. Ensure this field exists.,"expect_column_to_exist(column=""salary""),expect_column_values_to_be_of_type(column=""salary"", type_=""decimal""),expect_column_values_to_be_greater_than(column=""salary"", threshold=0)","expect_column_to_exist(column=""salary""),expect_column_values_to_be_of_type(column=""salary"", type_=""decimal""),expect_column_values_to_be_greater_than(column=""salary"", value=0)",0.9642857142857143,0.9259259259259259,0.9642857142857143,96.13658593861551
Ensure the `account_number` column contains only unique values and cannot be null.,"expect_column_values_to_be_unique(column=""account_number""),expect_column_values_to_not_be_null(column=""account_number"")","expect_column_values_to_be_unique(column=""account_number""),expect_column_values_to_not_be_null(column=""account_number"")",1.0,1.0,1.0,100.00000000000004
For field 'game_location': Ensure the field matches the type 'text'. Ensure the field does not exceed 100 characters. Ensure this field exists.,"expect_column_to_exist(column=""game_location""),expect_column_value_lengths_to_be_between(column=""game_location"", min_value=0, max_value=100),expect_column_values_to_be_of_type(column=""game_location"", type_=""text"")","expect_column_to_exist(column=""game_location""),expect_column_values_to_be_of_type(column=""game_location"", type_=""text""),expect_column_value_lengths_to_be_between(column=""game_location"", min_value=0, max_value=100),  # Note: This assumes there is only one game location per row. If there can be multiple game locations, replace ""1"" with ""n"" (where n = the max # of game locations)  #expect_column_values_to_match_json_schema(column=""game_location"")  # Note: This assumes there is a custom schema for the ""game_location"" field. If there isn't one, replace it with the above statement, which just validates that the ""game_location"" column values are of type ""text"" and have a length between 0 and 100 characters.",0.45161290322580644,0.4313725490196078,0.4129032258064516,38.93725636885474
Ensure the `order_id` column contains unique values. No duplicates should exist across records.,"expect_column_values_to_be_unique(column=""order_id"")","expect_column_values_to_be_unique(column=""order_id"")",1.0,1.0,1.0,100.00000000000004
Ensure the `username` field values are strings that are 3 to 15 characters long and match the regex pattern `^[a-zA-Z0-9_]+$`.,"expect_column_value_lengths_to_be_between(column=""username"", min_value=3, max_value=15),expect_column_values_to_match_regex(column=""username"", regex=""^[a-zA-Z0-9_]+$"")","expect_column_values_to_match_regex(column=""username"", regex=r""^[a-zA-Z0-9_]{3,15}$"")",0.6818181818181818,0.5238095238095238,0.5909090909090908,33.31696792384896
For field `billing_date`: Validate that the date format is 'YYYY-MM-DD' and check that the date is not in the future.,"expect_column_values_to_match_strftime_format(column=""billing_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_in_set(column=""billing_date"", value_set=[date for date in date_range if date <= current_date]) ","expect_column_values_to_match_strftime_format(column=""billing_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_dateutil_parseable(column=""billing_date"")  # This assumes ""billing_date"" is a column with date values and that they're parsed correctly.  # Check this assumption if needed.",0.6506024096385542,0.5432098765432098,0.6265060240963856,62.952365134264355
Verify that the `coverage_start_date` column contains valid dates and all entries are in the past.,"expect_column_values_to_be_dateutil_parseable(column=""coverage_start_date""),expect_column_values_to_be_less_than(column=""coverage_start_date"", value=""now"")","expect_column_to_exist(column=""coverage_start_date""),expect_column_values_to_be_of_type(column=""coverage_start_date"", type_=""datetime""),expect_column_values_to_be_decreasing(column=""coverage_start_date"")",0.6545454545454547,0.5660377358490566,0.6545454545454547,56.108488126601145
Check that the count of unique `transaction_id` values matches the total number of rows in the `transactions` table.,"expect_column_unique_value_count_to_be_equal(column=""transaction_id"", value=""total_rows"")","expect_column_unique_value_count_to_be_equal_to_table_row_count(column=""transaction_id"")",0.8275862068965518,0.6666666666666666,0.7586206896551724,67.35712962812117
Ensure the `student_id` column contains string values matching the pattern `^[A-Z]{3}-[0-9]{4}$` and that all values are unique.,"expect_column_values_to_match_regex(column=""student_id"", regex=r""^[A-Z]{3}-[0-9]{4}$""),expect_column_values_to_be_unique(column=""student_id"")","expect_column_values_to_match_regex(column=""student_id"", regex=r""^[A-Z]{3}-[0-9]{4}$""),expect_column_values_to_be_unique(column=""student_id"")lásil",0.962962962962963,0.9615384615384615,0.962962962962963,98.42470450179327
Verify that the `transaction_id` column contains only unique values and does not have null entries.,"expect_column_values_to_be_unique(column=""transaction_id""),expect_column_values_to_not_be_null(column=""transaction_id"")","expect_column_values_to_be_unique(column=""transaction_id""),expect_column_values_to_not_be_null(column=""transaction_id"")",1.0,1.0,1.0,100.00000000000004
"In the `team_id` column: Ensure values must be one of the set `['TeamA', 'TeamB', 'TeamC']`.","expect_column_values_to_be_in_set(column=""team_id"", value_set=['TeamA', 'TeamB', 'TeamC'])","expect_column_values_to_be_in_set(column=""team_id"", value_set=['TeamA', 'TeamB', 'TeamC'])",1.0,1.0,1.0,100.00000000000004
Ensure the `customer_id` column contains only unique values and is of type 'integer'.,"expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_of_type(column=""customer_id"", type_=""int"")","expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_of_type(column=""customer_id"", type_=""integer"")",0.9523809523809523,0.9500000000000001,0.9523809523809523,95.30451753349615
For the `last_restocked` field: Ensure all entries follow the datetime format `%m/%d/%Y` and are valid dates.,"expect_column_values_to_match_strftime_format(column=""last_restocked"", strftime_format=""%m/%d/%Y""),expect_column_values_to_be_dateutil_parseable(column=""last_restocked"")","expect_column_values_to_match_strftime_format(column=""last_restocked"", strftime_format=""%m/%d/%Y""),expect_column_values_to_be_dateutil_parseable(column=""last_restocked"")",1.0,1.0,1.0,100.00000000000004
